id,sample_type,source_code,source_name,scene,difficulty,script_mix,has_digit,gt_length_bucket,gt_lines_bucket,ned,ws_ned,nfkc_ws_ned,yi_ned,han_ned,digit_ned,exact,dist,pred_len,label_len,gt_lines,risk_flags,original_id,answer,label
xuan_yi_3_region_new_p034_region_02,region,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,061-200 chars,5-12 lines,0.046154,0.049180,0.049180,0.107143,0.000000,,False,3,65,65,5,ascii_any,,"ꆖꀋꐥꈧꀋꐥ；没有过错；
ꈁꋠꀚꅝꃋꄔꀨ，所有食物经火烧，
ꋌꀋꑌꅋꀋꐋ。没有毒菌。
ꃅꈎꉩꆏꁏꂮꌋꂮꏿ，遇灾荒奴隶主子都受
饿，","ꑹꀋꐥꋓꀋꐥ；没有过错；
ꈁꋠꈁꅝꃋꄔꀨ，所有食物经火烧，
ꋌꀋꑌꅋꀋꐋ。没有毒菌。
ꃅꈎꉩꆏꁏꂮꌋꂮꏿ，遇灾荒奴隶主子都受
饿，"
xuezu_page_055,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.045775,0.049430,0.049430,0.018692,0.095652,1.000000,False,13,284,284,22,ascii_any,,"ꂷꀑꀊꁮꎹ，竹头上找虫，
ꍶꀑꀊꁮꎹ，山羊头找虫，
ꇌꀑꀊꁮꎹ，牛头上找虫，
ꁌꅸꁌꌉꃅ。赶灌又杀灌，
ꁌꐔꒉꌌꆏ，在濮启液色，
ꁈꆹꃪꐰꊐ。逃入岩下面。
ꌅꊂꉾꀊꄲ，君呵侯阿土，
ꇓꃢꀊꅔꄃ，佳尔月阿地。
ꇓꃢꌞꃼꑌ，尔月苏务呢，
ꎰꋦꋌꀑꋦ，蜀住在其前，
ꇓꃢꐘꃼꊌ，得到尔月劳务，
ꆂꋦꊂꑴꋦ。彝住在其后。
ꌅꊂꉾꀊꄲ，君呵侯呵土，
ꋪꀕꌒꑴꍯ，迁离茲茲洒亚，
ꋪꀕꅔꌒꄃ。住到兹兹地洒，
ꁌꀊꀨꅍꆀꊂꁧ，去跟濮阿本堵君
ꃼꑴꌕꎰꃅ，左呵三蜀地，
ꌕꎰꊐꎰꃅ，三蜀对蜀地。
ꑿꊱꀋꇁꑌ，约采阿拉呢，
ꃅꄀꅍꈍꄜ，去牟鷴家访问，
ꀂꀕꑿꃅꅸ，自行咾驴子，
一五二一","ꂷꀑꀊꁮꎹ，竹头上找虫，
ꍶꀑꀊꁮꎹ，山羊头找虫，
ꇌꀑꀊꁮꎹ，牛头上找虫，
ꁌꅸꁌꌉꃅ。赶濮又杀濮，
ꁌꐔꒉꌌꆏ，在濮启液色，
ꁈꆹꃪꐰꊐ。逃入岩下面。
ꌅꊂꉾꀊꄲ，君呵侯阿土，
ꇓꃢꀊꅔꄃ，住尔月阿地。
ꇓꃢꌞꃼꑌ，尔月苏务呢，
ꎰꋦꋌꀑꋦ，蜀住在其前，
ꇓꃢꌞꃼꊌ，得到尔月苏务，
ꆂꋦꊂꑴꋦ。彝住在其后。
ꌅꊂꉾꀊꄲ，君呵侯呵土，
ꋪꀕꌒꑴꍯ，迁离茲茲洒亚，
ꋪꀕꅔꌒꄃ。住到茲茲地洒，
ꁌꀊꀨꅍꆀꊂꁧ，去跟濮阿本堵君
ꃼꑴꌕꎰꃅ，左呵三蜀地，
ꌕꎰꊐꎰꃅ，三蜀对蜀地。
ꑿꊱꀋꇁꑌ，约采阿拉呢，
ꃋꄀꅍꈍꄜ，去牟鵰家访问，
ꀂꀕꑿꃅꅸ，自行吆驴子，
一52—"
xuezu_page_057,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.045775,0.045627,0.045627,0.036697,0.108108,1.000000,False,13,284,284,22,ascii_any,,"ꉾꄹꃷꆏꃘ。侯底吾是六，
ꉾꄹꃷꍂꆏ，侯底吾世吗，
ꌅꊂꉾꄹꃷ，君呵侯底吾，
ꃀꊂꉾꃴꃀ，臣呵侯鸟母，
ꀘꊂꄀꑌꏂ，呗呵鵰呢史，
ꋌꌕꑌꆹꍂ，这三贤之世，
ꐚꆹꌂꊂꎹ，向恨者结仇，
ꄙꑻꌉꅞꇈ，杀了成千数，
ꉐꑛꈎꅸꇁ。吰赶百牛来。
ꏀꈐꊪꃅꆏ，式枯字木吗，
ꉾꄹꃷꆀꃅ，候底吾超度，
ꆀꃅꆏꌠꈤ：超度就分宗：
ꄹꃷꌺꈬꈤ；底吾分九子；
ꄹꃷꃴꑳꌺ，底吾鸟衡子，
ꃴꁮꃴꂷꈤ，鸟补鸟马分，
ꃴꊂꁱꑳꌺ，ꁍꑳꊉꏤ，
ꀂꍯꃋꈌꄃ，他迁住北方，
ꄜꈯꆀꉐꇁ，天谷君哈拉，
ꁌꀿꉬꑴꂸ。的祖宗。（雷波安姓）
ꄹꃷꉆꑴꌺ，底俄里亚子，
ꉊꆽꀊꄙꈤ，黑乃阿都分，（阿都
一五一
一","ꉾꄹꃷꆏꃘ。侯底吾是六，
ꉾꄹꃷꍂꆏ，侯底吾世吗，
ꌅꊂꉾꄹꃷ，君呵侯底吾，
ꃀꊂꉾꃴꃀ，臣呵侯鸟母，
ꀘꊂꄀꑌꏂ，呗呵鵰呢史，
ꋌꌕꑌꆹꍂ，这三贤之世，
ꐚꆹꌂꊂꎹ，向恨者结仇，
ꄙꑻꌉꅞꇈ，杀了成千数，
ꉐꑛꈎꅸꇁ。吆赶百牛来。
ꏀꈐꊪꃅꆏ，式枯字木吗，
ꉾꄹꃷꆀꃅ，候底吾超度，
ꆀꃅꆏꌠꈤ：超度就分宗：
ꄹꃷꌺꈬꈤ；底吾分九子；
ꄹꃷꃴꑳꌺ，底吾乌衙子，
ꃴꁮꃴꂷꈤ，乌补乌马分，
ꃴꊂꁱꑳꌺ，乌呵补衙子，
ꀂꍯꃋꈌꄃ，他迁住北方，
ꄜꈯꆀꉐꇁ，天谷君哈拉，
ꁌꀿꉬꑴꂸ。的祖宗。（雷波安姓）
ꄹꃷꉆꑴꌺ，底俄里亚子，
ꉊꆽꀊꄙꈤ，黑乃阿都分，（阿都
一54一"
xuezu_page_034,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.044118,0.043478,0.043307,0.067568,0.050360,0.400000,False,12,272,271,19,ascii_any,,"姓。无嗣由侄孙岑镇荣承继到解放前。
⑤列即掌印土官，天谷列即哈拉家，系古侯之后，曾绝
嗣由沙玛人来承继过。
⑥马海到解放前住金阳，无印信。
⑦⑬表示官豪，超度时十分隆重。
五、ꈬꉾꁌꀿꉬꑴ古侯谱
ꉾꁌꃋꊂꄔ，侯祖牟阿ꁍ，
ꃋꊂꃴꆏꋍ，ꏬ阿ꁢ是一，
ꃴꇉꀕꆏꑍ，乌罗罗是二，
ꇉꀕꁧꆏꌕ，罗罗波是三，
ꁧꊂꉘꆏꇖ，被阿昊是四，
ꉘꊂꉾꆏꉬ，昊阿侯是五，
ꉘꊂꉾꍂꆏ，昊阿侯世吗，
ꋌꄹꉌꃀꂄ，他的心地善，
ꅪꃅꊋꌺꊌ。淑女得良夫。
ꃴꃀꅪꄜꋦ，住鸟母尼体，
ꑳꃅꀋꏃꐋ。勤谨跟阿式。
ꉘꊂꉾꍂꆏ，昊阿侯世吗，
ꇺꆹꍬꃴꃅ，在卍乃浊勾地，
—31—","姓。无嗣由侄孙岑镇荣承继到解放前。
⑤列即掌印土官，天谷列即哈拉家，系古侯之后，曾绝嗣由沙玛人来承继过。
⑥马海到解放前住金阳，无印信。
⑦⑬表示官豪，超度时十分隆重。
五、ꈬꉾꁌꀿꉬꑴ古侯谱
ꉾꁌꃋꊂꃴ，侯祖牟阿乌，
ꃋꊂꃴꆏꋍ，牟阿乌是一，
ꃴꇉꀕꆏꑍ，乌罗罗是二，
ꇉꀕꁧꆏꌕ，罗罗波是三，
ꁧꊂꉘꆏꇖ，被阿昊是四，
ꉘꊂꉾꆏꉬ，昊阿侯是五，
ꉘꊂꉾꍂꆏ，昊阿侯世吗，
ꋌꄹꉌꃀꂄ，他的心地善，
ꅪꃅꊋꌺꊌ。淑女得良夫。
ꃴꃀꅪꄜꋦ，住乌母尼体，
ꑳꃅꀋꏃꐋ。勤谨跟阿式。①
ꉘꊂꉾꍂꆏ，昊阿侯世吗，
ꇺꆹꍬꃴꃅ，在叩乃浊勾地，
一ꉋ一"
xuezu_page_044,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.043796,0.047431,0.047431,0.071429,0.046729,0.000000,False,12,274,274,22,ascii_any,,"ꋯꊂꉾꂽꐩ，议后候出兵，
ꌦꌋꇁꑛꈎ，神怪来咄牛，
ꍫꃷꑛꋤꇁ，鸿雁跟牛来，
ꈬꊰꈬꇍꈨ，九十九拿改（纳垢），
ꉾꋌꈐꃅꋊ。候搜取全境。
ꄙꑻꌉꅞꇈ，杀了成千数，
ꉐꑛꈎꅸꇁ，咝赶百牛来，
ꅔꑛꏃꊰꈎ，咾七十黄牛，
ꇍꈨꎆꃨꂇ。掠拿改畜羣。
ꑴꈎꋧꈤꊂ，亚苦子偶呵，
ꄸꊂꉾꈤꈤ，昊呵侯勾分，
ꀆꃀꋑꃅꆏ，在鸭母则木，
ꈨꅐꌕꇉꍯ，迁出东方三落，
ꈨꐙꌕꇉꅞ，来到西方三落，
ꇟꅪꇐꃅꀀ。住马尼尔木。
ꇖꋊꀋꏃꍞ。四代依阿式。（武阿
式家）
ꁍꌋꃅ，要去经营田，
ꑘꅔꄀꆹꂯ。加地坎。
ꀑꊂꃰꄲꉘ。前是武士山。⑧
ꃰꄲꈬꊰꉘ；武土九十山；
一41—","ꋯꊂꉾꂽꐩ，议后候出兵，
ꌦꌋꇁꑛꈎ，神怪来吆牛，
ꈭꃷꑛꁠꇁ，鸿雁跟牛来，
ꈬꊰꈬꇍꈨ，九十九拿改（纳垢），
ꉾꋌꈐꃅꋊ。候搜取全境。
ꄙꑻꌉꅞꇈ，杀了成千数，
ꉐꑛꈎꅸꇁ，吆赶百牛来，
ꅔꑛꏃꊰꈎ，吆七十黄牛，
ꇍꈨꎆꃨꂇ。掠拿改畜羣。
ꑴꈎꋧꈤꊂ，亚苦子偶呵，
ꉘꊂꉾꈤꈤ，昊呵侯勾分，
ꀆꃀꋑꃅꆏ，在鸭母则木，
ꈧꅐꌕꇉꍯ，迁出东方三落，
ꈨꐚꌕꇉꇌ，来到西方三落，
ꇚꅪꇐꃅꀀ。佳马尼尔木。
ꇖꋊꀋꏃꍞ。四代依阿式。（武阿
式家）
ꁍꌋꃅ，要去经营田，
ꑘꅔꄀꆹꂯ。加地坎。
ꀑꊂꃰꄲꉘ。前是武士山。⑧
ꃰꄲꈬꊰꉘ；武士九十山；
一41—"
real_screen_photo_page_010_part2,page,xuan_yi_2,凉山彝文资料选译第2集,real_screen_photo,hard,yi_han,False,061-200 chars,2-4 lines,0.042857,0.030303,0.030303,0.066667,0.000000,,False,3,70,67,4,ascii_any,real_screen_photo_page_010_part2,"ꁧꇈꌿꋦꈬꊂꈴ，走过松林边，
ꌿꉘꆈꏸꀕ，杉树林里黑沉沉，
ꅩꌺꄚꈿꆈꏸꀕ，女儿跟着黑沉沉，
ꐔꇁꋗꌺꌕꉐꅩꐊꎭ，三百鹿子獐子愿随女儿
ꐧꐎ","ꁧꇈꌿꋦꈬꊂꈴ，走过松林边，
ꌿꉘꆈꏸꀕ，杉树林里黑沉沉，
ꅩꌺꄚꈿꆈꏸꀕ，女儿跟着黑沉沉，
ꐔꇁꋗꌺꌕꉐꅩꐊꎭ，三百鹿子獐子愿随女儿"
xuezu_page_005,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.042296,0.045161,0.045161,0.108434,0.052023,0.000000,False,14,331,331,22,ascii_any,,"ꁍꑴꐧꃋꃘ，濩亚仲牟六，
ꁍꑴꐧꃋꍂ，灘亚仲牟世，
ꀨꑴꃋꐔꀕ，本亚牟齐齐，③
ꃋꈌꑴꃀꇈ；牟克亚母了，
ꊈꑴꃋꄹꀨ，俄亚牟德本，
ꄪꑆꃴꃀꇈ；莫亚鸟母了；
ꄯꃅꐎꊈꑌ，特木取俄呢，
ꃀꑴꊈꃀꇈ；母亚俄母了；
ꉘꃌꅍꑮ，昊女笃嫁，
ꅪꃌꅍꍯ，尼女笃奔，
ꀻꑴꐎꋤꇁ，平亚取暖来，
ꉊꇗꉘꏂꉐ，黑伦昊使哈，
ꊿꑴꐧꃀꇈ；纔亚举母了；④
ꃴꋌꑌꅙ，ꁍꋪꀘꂆ，
ꐧꃋꀉꂿꇈ。仲牟阿妈了。
ꐧꃋꍂꊂꆏ；仲牟世之后；
①“雪族”的意思，《公史篇》上说“放十个水公水母
到天上，在太空之上起层层白雾，降下黄雪、红雪和白雪在
大地之上。”产生了十二类动植物，即含血的六类，无血的
六类。彝人思想中认为这是万物中的高等动植物，是从雪产
生的，所以“ꃰꃅ”二字译作“雪族”。
2，","ꁍꑴꐧꃋꃘ，濮亚仲牟六，
ꁍꑴꐧꃋꍂ，濮亚仲牟世，
ꀨꑴꃋꐔꀕ，本亚牟齐齐，③
ꃋꈌꑴꃀꇈ；牟克亚母了，
ꊈꑴꃋꄹꀨ，俄亚牟德本，
ꂻꑴꃴꃀꇈ；莫亚乌母了；
ꄯꃅꐎꊈꑌ，特木取俄呢，
ꃀꑴꊈꃀꇈ；母亚俄母了；
ꉘꃌꅍꑮ，昊女笃嫁，
ꅪꃌꅍꍯ，尼女笃奔，
ꋛꑴꐎꁠꇁ，平亚取跟来，
ꉊꇗꉘꏂꉐ，黑伦昊使哈，
ꊿꑴꐧꃀꇈ；爨亚举母了；④
ꃴꋌꑌꅙ，乌次尼德，
ꐧꃋꀉꂿꇈ。仲牟阿妈了。
ꐧꃋꍂꊂꆏ；仲牟世之后；
①“雪族”的意思，《公史篇》上说“放十个水公水母
到天上，在太空之上起层层白雾，降下黄雪、红雪和白雪在
大地之上。”产生了十二类动植物，即含血的六类，无血的
六类。彝人思想中认为这是万物中的高等动植物，是从雪产
生的，所以“ꃰꎝ”二字译作“雪族”。
2，"
xuezu_page_016,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.042194,0.039823,0.039823,0.064516,0.011299,0.000000,False,20,474,470,21,ascii_any,,"ꇍꈨꄚꇬꈤ。拿改在此分。
ꃰꎔꐧꈤꄚꇬꈤꆹꀐ。武乍人在此分出了。
注：①武乍两部，包括本书所记的省体、德本，德几、
乌珠、拿改、格俄、阿式、体呢（褐）、辟乍、蜀取，等
等，本书记的也许还多。当中谁为武裔，谁为乍后，省体、
格俄未冠武字，只这两房是乍后裔吗？其它冠武的就不好说
不是武之后了。浊取拉页即浊楚牟乌。
②乌珠在彝语中已成对番族之称呼，是藏族就不用说
了。如拿改、是西昌的大土司，凉山的彝藏都说是自己民族
之集团。阿式是藏族中有名的经咒家支。德本是藏族中的大
族，传说曾住汉源各地，大渡河之彝名为德本哈液，是德本
人住其两岸而来；当地出褻犬，也叫德本狗；还叫皇帝家为
德本皇帝。曾兴盛过一时的。
③多次超度，表示人多，必须多次超度来分宗。彝俗传了多代而人丁众多，宗族兴旺时，举行大超度仪式，尔后分氏族通婚。
④有说马呢是金阳狮子山，马古是石油房。
⑤拿改是各支中最兴盛强大的，所以其它支都来求亲。
专说拿垢甲木当了皇帝，警整理彝文来记载法令，钱粮。
ꊢꀮ
四ꉒꀊꋊꉬꑴ合阿譎
ꉒꉾꑍꌺꇢ，
ꇐꁧꃋꈌꄃ。合侯俩是次房，
住尔博牟克。
一13—","ꇍꈨꄚꇬꈤ。拿改在此分。
ꃰꎔꐧꈤꄚꇬꈤꆹꀐ。武乍人在此分出了。
注：①武乍两部，包括本书所记的省体、德本，德几、
乌珠、拿改、格俄、阿式、体呢（褐）、辟乍、蜀取，等
等，本书记的也许还多。当中谁为武裔，谁为乍后，省体、
格俄未冠武字，只这两房是乍后裔吗？其它冠武的就不好说
不是武之后了。浊取拉页即浊楚牟乌。
②乌珠在彝语中已成对番族之称呼，是藏族就不用说
了。如拿改、是西昌的大土司，凉山的彝藏都说是自己民族
之集团。阿式是藏族中有名的经咒家支。德本是藏族中的大
族，传说曾住汉源各地，大渡河之彝名为德本哈液，是德本
人住其两岸而来；当地出獒犬，也叫德本狗；还叫皇帝家为
德本皇帝。曾兴盛过一时的。
③多次超度，表示人多，必须多次超度来分宗。彝俗传了多代而人丁众多，宗族兴旺时，举行大超度仪式，尔后分氏族通婚。
④有说马呢是金阳狮子山，马古是石油房。
⑤拿改是各支中最兴盛强大的，所以其它支都来求亲。
传说拿垢甲木当了皇帝，曾整理彝文来记载法令，钱粮。
四ꉒꀊꋊꉬꑴ合阿谱
ꉒꉾꑍꌺꇢ，合侯俩是次房，
ꇐꁧꃋꈌꄃ。住尔博牟克。
一13—"
liangshan_yi_grammar_line_000252,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi_han,True,021-060 chars,1 line,0.041667,0.041667,0.041667,0.000000,0.100000,0.000000,False,1,24,24,1,,book_00252_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_012__body_line,⑦ꊿꀊꋨꂷꐂꀜꐂꀜꃅꇁꀐ。那个人一跛一癰地来了。,⑦ꊿꀊꋨꂷꐂꀜꐂꀜꃅꇁꀐ。那个人一跛一癎地来了。
xuezu_page_052,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.041096,0.044280,0.044280,0.020202,0.063492,0.000000,False,12,292,285,22,ascii_any,,"ꎖꅐꑱꑳꃅ，雀翅作针筒，
ꅪꌺꀵꇁꈭ。姑娘背来渡。
ꃰꅑꅪꁏꌆ，灵长是众多，
ꂸꈭꌠꃅꈭ，没渡的没有，
ꏸꐔꁧꑎꆏ，在鸡奇山上，（在巧
家）
ꃅꉬꆹꈚꎹ，要找到好地方，
ꐎꏂꇓꌋꌡ，金银如碎石，
ꋋꈌꇈ。积聚在此处。
ꍰꉘꃅꆂꄃ。就住在成昊木傈。
ꍰꉘꃅꀒꆏ，在成昊木傈，
ꉒꍯꉾꍯꄚꄉꌆ。合侯迁徒来相遇。
ꍰꉘꃅꆂꍯ，迕离成昊木傈，
ꑋꈤꉘꌒꄃ。住到呢勾昊洒。
ꑌꈤꉘꌒꍯ，迁离呢勾昊洒，
ꈭꍬꀕꉘꉆ，站在古浊浊昊上，
ꋪꀕꌒꑴꂿ，见到茲茲洒亚，
通汪家沟），
ꋪꀕꌒꑴꆹ，就去茲茲洒亚。
ꑳꑎꉘꈍꃅꑌꄿ，房后山上地也好，
ꈜꃴꐧꋦꁍꑌꄿ，房园人住处也好，属园人住处也好，
一49—","ꎖꅐꑱꑳꃅ，雀翅作针筒，
ꅪꌺꀵꇁꈭ。姑娘背来渡。
ꃰꅑꅪꁏꌆ，灵长是众多，
ꂸꈭꌠꃅꈭ，没渡的没有，
ꏸꐔꁧꑎꆏ，在鸡奇山上，（在巧
家）
ꃅꉬꆹꈚꎹ，要找到好地方，
ꐎꏂꇓꌋꌡ，金银如碎石，
ꋋꈌꇈ。积聚在此处。
ꍰꉘꃅꆂꄃ。就住在成昊木傈。
ꍰꉘꃅꆂꆏ，在成昊木傈，
ꉒꍯꉾꍯꄚꄉꌆ。合侯迁徒来相遇。
ꍰꉘꃅꆂꍯ，迁离成昊木傈，
ꑌꈤꉘꌒꄃ。住到呢勾昊洒。
ꑌꈤꉘꌒꍯ，迁离呢勾昊洒，
ꈭꍬꀕꉘꉆ，站在古浊浊昊上，
ꋪꀕꌒꑴꂿ，见到茲茲洒亚，（
通汪家沟），
ꋪꀕꌒꑴꆹ，就去茲茲洒亚。
ꑳꑎꉘꈍꃅꑌꄿ，房后山上地也好，
ꈜꃴꐧꋦꁍꑌꄿ，房园人住处也好，
一49—"
xuan_yi_3_region_new_p178_region_01,region,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,061-200 chars,5-12 lines,0.038961,0.041667,0.041667,0.100000,0.000000,,False,3,77,77,6,ascii_any,,"ꆂꋍꇮꀋꒃ，工匠不习工，
ꇮꃅꇁꋍꊼ，轮到做工时，
ꎸꄂꁡꊭꋖ；铁锤砸膝盖；
ꀗꌺꀘꀋꒃ，毕摩不习经，
ꀘꃅꈑꋍꑍ，轮到除灵时，
ꉁꐞꑓꌧꊴ；神枝戳眼睛；","ꇮꌺꇮꀋꒃ，工匠不习工，
ꇮꃅꇁꋍꊼ，轮到做工时，
ꎸꄂꁡꊭꋖ；铁锤砸膝盖；
ꀗꌺꀘꀋꒃ，毕摩不习经，
ꀘꃅꇁꋍꑍ，轮到除灵时，
ꉁꐞꑓꌧꊴ；神枝戳眼睛；"
xuezu_page_058,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.037736,0.040984,0.040984,0.031250,0.074766,0.000000,False,10,265,265,22,ascii_any,,"土司）
ꊖꈍꁧꃴꄃ。渣口博鸟住。
ꄹꃷꁮꑴꌺ，底俄补亚子，
ꁮꋦꀊꃼꄸ。是补住阿迁。
ꄹꃷꆂꑴꌺ，底俄傈亚子，
ꃰꌒꆀꋊꊛ。去接鸟撒宗。
ꄹꃷꁠꑴꌺ，底俄巴亚子，
ꑟꑴꄯꊪꈤ，巴亚特字分，
ꇤꈬꇤꇉꀀ。甘姑甘洛住（峨边马
边屏山等地）
ꄹꃷꆺꑴꌺ，底俄伦亚子，
ꆺꑴꀍꃈꆀ。伦亚鸟蒙君，
ꑙꑴꀍꃈꏃ，伦亚鸟蒙七，
ꀍꃈꉘꆏꉆ，ꁍ蒙昊是八，
ꉘꌉꆠꆏꈬ，昊色纳是九，
ꌉꆠꈎꃴꊰ，色纳苦鸟十，
ꈎꃴꄸꆏꋍ，苦鸟底是一，
ꄸꊌꏂꐋꑍ，底阿史却二，
ꏂꐋꄂꃰꌕ，史却的武三，
ꄂꃰꌭꊈꇖ，的武惹俄四，
ꌭꊈꌭꃤꉬ，惹俄惹月五，
一55—","土司）
ꊖꈍꁧꃴꄃ。渣口博乌住。
ꄹꃷꁮꑴꌺ，底俄补亚子，
ꁮꋦꀊꃼꄸ。是补住阿迁。
ꄹꃷꆂꑴꌺ，底俄傈亚子，
ꃰꌒꆀꋊꊛ。去接乌撒宗。
ꄹꃷꁠꑴꌺ，底俄巴亚子，
ꁠꑴꄯꊪꈤ，巴亚特字分，
ꇤꈬꇤꇉꀀ。甘姑甘洛住（峨边马
边屏山等地）
ꄹꃷꆺꑴꌺ，底俄伦亚子，
ꆺꑴꀍꃈꆀ。伦亚乌蒙君，
ꆺꑴꀍꃈꏃ，伦亚乌蒙七，
ꀍꃈꉘꆏꉆ，乌蒙昊是八，
ꉘꌉꆠꆏꈬ，昊色纳是九，
ꌉꆠꈎꃴꊰ，色纳苦乌十，
ꈎꃴꄸꆏꋍ，苦乌底是一，
ꄸꊌꏂꐋꑍ，底阿史却二，
ꏂꐋꄂꃰꌕ，史却的武三，
ꄂꃰꌭꊈꇖ，的武惹俄四，
ꌭꊈꌭꃤꉬ，惹俄惹月五，
一55一"
xuezu_page_025,page,xuezu_zishi,雪族 子史篇,old_print_pdf,hard,yi_han,True,201+ chars,13+ lines,0.036545,0.039286,0.039286,0.051282,0.033613,1.000000,False,11,301,296,22,ascii_any,,"ꄂꏸꋦ、ꉒꆉꎑꌦꈐ，星云现重雾浮以前，
ꂸꁏꇁꎜꄉ。决定不改变。
ꂸꐈꃅꂸꐈ，不变地不变，
ꊖꆈꃀꂸꐈ，黑土母不变。
ꌿꉘꋦ，ꐔꇌꐥꌦꈐ，长杉林，有獐麂以前
ꄡꁏꇁꎜꄉ。决定不改变。
ꂸꐈꃪꂸꐈ。不变鸟不变，
ꃪꍆꀕꂸꐈ，花鸦鹊不变，
ꃀꑌꅐꁱꀕ，母也翅色花，
ꌺꑌꅐꁱꀕ，仔也翅色花，
ꅐꈁꁱꌦꈐ，翅仍花以前，
ꋋꑌꃝꎜꄉ。还是决定来开亲。
ꂸꐈꑛꂸꐈ，不变牛不变，
ꒉꑛꃀꂸꐈ，母水牛不变，
ꃀꑌꃚꆷꀕ，母也角翘翘，
ꌺꑌꃚꆷꀕ，仔也角翘翘，
ꃚꈁꆷꌦꈐ，角仍翘以前，
ꋋꑌꃝꎜꄉ。还是决定来开亲。
ꉒꌅꉒꇐꁍ，合君合尔朴，
ꐁꒃꀕꊂꍯ，迕出成余余，
ꍰꉘꃅꆈꀀ。住到成昊木傈。
ꁁꊃꊃꊺꊃꊺ一二一","ꄂꏸꋦ、ꉒꆉꎑꌦꈐ，星云现重雾浮以前，
ꂸꁏꇁꎜꄉ。决定不改变。
ꂸꐈꃅꂸꐈ，不变地不变，
ꊖꆈꃀꂸꐈ，黑土母不变。
ꌿꉘꋦ，ꐔꇌꐥꌦꈐ，长杉林，有獐麂以前
ꄡꁏꇁꎜꄉ。决定不改变。
ꂸꐈꃪꂸꐈ。不变鸟不变，
ꃪꍆꀕꂸꐈ，花鸦鹊不变，
ꃀꑌꅐꁱꀕ，母也翅色花，
ꌺꑌꅐꁱꀕ，仔也翅色花，
ꅐꈁꁱꌦꈐ，翅仍花以前，
ꋋꑌꃝꎜꄉ。还是决定来开亲。
ꂸꐈꑛꂸꐈ，不变牛不变，
ꒉꑛꃀꂸꐈ，母水牛不变，
ꃀꑌꃚꆷꀕ，母也角翘翘，
ꌺꑌꃚꆷꀕ，仔也角翘翘，
ꃚꈁꆷꌦꈐ，角仍翘以前，
ꋋꑌꃝꎜꄉ。还是决定来开亲。
ꉒꌅꉒꇐꁍ，合君合尔朴，
ꐁꒃꀕꊂꍯ，迁出成余余，
ꍰꉘꃅꆈꀀ。佳到成昊木傻。
一22一"
