id,status,reason,image,gt,source_dataset,source_name,source_code,source_title,publisher,publication_year,source_material,source_category,sample_type,scene,difficulty,script_mix,detected_script_mix,score_included,official_eval_layer,gold_label_status,gt_source,source_package,original_id,original_image,page_file,page,box,part,region_kind,has_digit,gt_chars,gt_nonspace_chars,gt_lines,yi_chars,han_chars,latin_chars,digit_chars
real_screen_photo_page_006_part2,included,,images/real_screen_photo_page_006_part2.jpg,"“ꊉꉌꃹꑠꂷꄷꐛꁧꂯꄷꇬꆹ，ꉢꑠꉪꀬꇬꑠꃅꀋꀬ，ꉈꑴꆏꌞꊿꑌꉢꇫ，ꈀꄸꂷꑮ
ꃀꅇꅑꑠꒃꂯꆏ。ꄁꃰꉈꏭꄉꆿꏓꄻꃨꂯꇬꑌ，ꉢꋋꃅꊁꀋꉂ，ꊿꉬꇮꆿꏓꋌꑵꉢꋋꌂ
“ꀋꃅꑋꈌꆫꄓꂿꄓꄭꆏ，ꀐꒉꄰꉢꎷꌊꑶꋦꌠꉬꄷꀋꉊꄹꈎꇯꆐꑲꂷꋈꄉꀐ。ꉢꃃ
ꑳꊾꋠꁍꈌꆈꂷꀉꏮꆈꉘꅍꋋꂷꄀꇬꉠꐬꆠ，ꉢꏮꀐꒉꄰꌺꇰꂶꌠꉜꇬꉠꉌꂵꐂꀕꁏ，ꋍ
ꇮ，ꇭꀧꌥꆏꉌꎭꑍ。ꉢꌦꄷꆏꀐꒉꄰꀋꃋꂶꌠꑌꉌꂵꀋꎭꀐ。ꉡꆹꉪꇁꌦꏡꌠꄀꇬꀉꄂ
ꁦꉘꀕ，ꋧꃅꇣꄧꊿꐥꀋꌦꌠꀋꐥ……ꉌꆐꀋꅑꑓꆐꀋꋠꀐ。
“ꉢꆏꂶꌠꁯ，ꆏꆹꉣꑊꀄꊭꃅꋍꑍꉌꂵꉪꅉꑟꀐ……ꉠꈀꐳꁭꂪꉌꀋꃹꑠꋌꊂꑌ
ꈂꑋꇿꐥꀋꐚꑴꌦꌠ，ꆏꑴꌠꅽꇇꇬꌄꈌꍇꌠꌌꀽꊇꈭꋏꊾꊇꇇꀤꑲꆏꉡꑌꌦꄚꀐ",,根与花,gen_yu_hua,根与花,四川民族出版社,1999,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_006_part2,phone_photos_raw/IMG_9097.jpg,gen_yu_hua_p049_novel_plain_yi.png,49,,2,screen_photo_page_part,False,296,289,8,265,0,0,0
real_screen_photo_page_007_part1,included,,images/real_screen_photo_page_007_part1.jpg,"196 ꀄꂼꂻꈤꀋꉆ
ꇈ，ꐗꃛꂶꌠꇯꌢꆈꄰꇱꇶꑻꒉꇬꇱꇫꎭ。
·ꌕ·
ꐙꃅꁭꅐꆹꏦꑳꃹꋧꌠꆏꈍꄮꑲꆀꊷꆣꄷꎬꄵꏡꌠꊌꂿꄷꀋꐚꀐꉂꌦ
ꏾꌠꀊꄂꇁꉛꄸꉬ，ꐥꀞꉂꑠꆹꂻꀋꋻ。ꋌꃌꍯꌠꐆꒃ，ꉈꌦꇲꇱꉌꆐꑌꀋ
ꅑ，ꑓꆐꑌꀋꋠ。ꄷꀋꁧꀑꇬꋍꂷꌌꑍꂷꀠꀐꉂꏦꑳꈐꏭꊿꇬꂴꀀꈧꌠꋌ
ꉜꋍꑓꋪꀋꊐ。ꊿꇬꂴꀀꈧꌠꋧꌊꋍꏭꇁꇬꑌ“ꉡꆹꌦꊿꃅꉇꄉꌠ，ꆍꈀꄸ
ꀑꇬꀋꈁꌠꁨꇁ”ꄷꇬꆏꊿꇬꈧꌠꑌꇇꏸꏢꐛꁭꅐꄀꀋꀬ，ꄷꀋꁧꁱꂷꑌꋌ
ꌧꉐꆂꑌꋌꐥꄉꇬꃪꌌꋌꁳꏦꑳꋋꁨꇬꀊꋾꌺꂶꌠꃅꄉ，ꅋꃔꌊꃱꀋꐚꄮ
ꇬꆏꇫꀨꎹꒉꇱꀋꎝ。",,根与花,gen_yu_hua,根与花,四川民族出版社,1999,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_007_part1,phone_photos_raw/IMG_9098.jpg,gen_yu_hua_p202_novel_plain_yi.png,202,,1,screen_photo_page_part,True,244,234,10,215,0,0,3
real_screen_photo_page_007_part2,included,,images/real_screen_photo_page_007_part2.jpg,"ꐙꃅꁭꅐꇬꉢꀖꌌꇔꅲꇬꑌꅇꂷꁦꎆꀋꐥꃅ，ꊿꑍꂷꌠꀂꌉꐯ，ꋍꑊ
ꑌꀋꌉꉈꉩꀕ，ꀁꑌꌉꋭ，ꀂꉉꅍꇯꆏꀋꊌꀐꄷꇬꎷ。
ꀈꃨꈧꊰꀕꎆꉛꋙꉛꄉꑗꅒꊿꁨꌊꋍꎁꃅꅔꀥꇈ，ꌞꑗꅒꊿꂶꌠꇁꌊ
ꋍꄷꍤꅲꇬꑌ：“ꉠꑽꃤꉢꌧ，ꀋꄸꄷꉉꋽꑲꆏꀕꑴꌠꉠꎁꃅꈀꎭꀕꉡꄻꏦ
ꑳꇬꀉꉘꃅꄡꊐꃅꏛꃅꌉꇫꎭꄷꇖꂟꅊꇈ，ꀉꁁꆹꆎꎭꀋꏿꀐ。ꉈꑴꆏꀈ
ꃨꏭꉠꎁꃅꎆꃹꋚꃹꌋꀋꌸ，ꉠꀉꑳꎭꈬꉘꋍꀉꁌꀊꂵꀿꃶꃀꑌꇱꈭꐨꋍ
ꈁꏾꅉꇬꁧꄷ”ꄹꈭꐨꆏꑡꑌꉉꀋꅲ。
ꏦꑳꈐꏭꃅꑍꈜꀕꎴ，ꃅꌋꈜꀕꎴ。ꐙꃅꁭꅐꀀꌦꑋꌦꃅ，ꑋꑌꀕꀋ
ꄿ，ꀀꀕꀀꀋꄿ，ꉪꅷꀋꑟꅉꀋꐥ，ꎺꅸꀋꄀꅉꀋꐥ。ꋌꇫꄉꉪꅷꇁꇬꂵꉌ
ꅱꄫꋋꂷꆹꈍꄮꇯꆐꋚꑌꅋꏸꇱꌊꋍꏭꉻꏂꅷꇁꂷ，ꃷꐪꃼꇇꃅꌠꑌꋌꑌ
ꋌꐈꌌꄉꃅꌠ，ꅋꅝꅋꃔꌠꑌꋌꇱꄀꇗꅷꇖꅒꀋꄐꃅꅝꁧꌠ，ꃌꍯꆗꈹꌠꑌ",,根与花,gen_yu_hua,根与花,四川民族出版社,1999,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_007_part2,phone_photos_raw/IMG_9099.jpg,gen_yu_hua_p202_novel_plain_yi.png,202,,2,screen_photo_page_part,False,336,326,11,302,0,0,0
real_screen_photo_page_008_part1,included,,images/real_screen_photo_page_008_part1.jpg,"ꎹꀕꐰꇑꋧ①／ꎹꀕꐰꇑꎹꊌ得到石涉的运气；
ꐈꀮꐰꇑꎸ／ꐈꀮꐰꇑꎸꇬꑌ找了邛部的运气，
ꐈꀮꐰꇑꋧ②／ꐈꀮꐰꇑꎸꊌ得到邛部的运气。
ꌅꌺꐰꇑꆹ／ꌅꌺꐰꇑꃅꇬꆹ君长的运气，
ꏂꅪꇇꌒꂷ／ꏂꅪꇇꌒꂷꉬꌠ是个金质印；
ꇮꌺꐰꇑꆹ／ꇮꌺꐰꇑꃅꇬꆹ匠人的运气，
ꎸꅣꎸꄂꂷ／ꎷꋩꅉꇬꎸꄂꑠꂷꉬꌠ是个打铁墩；
ꀗꌺꐰꇑꆹ／ꀘꂾꐰꇑꃅꇬꆹ祭师的运气，
ꃻꄲꃻꎡꏢ③／ꃻꄲꃻꎡꑠꏢꉬꌠ是个神筒，
ꑊꌺꐰꇑꆹ／ꌠꑊꐰꇑꃅꇬꆹ巫师的运气，
ꋑꃅꀊꃴꏢ④／ꋑꃅꀊꃴꑠꏢꉬꌠ是根鼓柄；
ꎃꀕꐰꇑꆹ／ꎃꀕꐰꇑꃅꇬꆹ百姓的运气，
ꆫꃅꂿꏿꌋ／ꆫꃅꂿꏿꌊꌋꑠꂷꉬꌠ是牧耕之神；
ꌋꅪꐰꇑꆹ／ꌋꅪꐰꇑꃅꇬꆹ女子的运气，
ꇱꃏꒌꆠꂷ／ꇱꃏꒌꆠꑠꂷꉬꌠ是生育之魂；
ꉷꌺꐰꇑꆹ／ꉌꈲꐰꇑꃅꇬꆹ汉人的运气，",,勒俄玛牧导读教程,le_e_ma_mu_guide,勒俄玛牧导读教程,民族出版社,2015,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_replacement_20260628,human_reviewed_gt,screen_photo_repair_two_photo_manual_allocation_20260629,,real_screen_photo_page_008_part1,phone_photos_raw/IMG_9100.jpg,08_le_e_ma_mu_guide_p261_modern_yi_han_mixed.png,261,,1,screen_photo_page_part,True,334,319,16,199,84,0,4
real_screen_photo_page_008_part2,included,,images/real_screen_photo_page_008_part2.jpg,"ꄂꌆꀊꃴꂷ⑤／ꄂꌆꀊꃴꑠꂷꉬꌠ是个绿色的官帽。
ꃰꊿꐥꐯꌠ／ꃰꊿꀂꉬꀐꄷꇫꐥꈧꌠꊈ世间的人们啊：
ꉪꃅꉨꇐꆏ／ꊽꉌꂵꉪꅉꐛꉆꑲꆏ如果能如愿以偿，
ꎔꆹꐰꇑꎔ／ꈁꉾꈁꃪꌠꆹꐰꇑꉾꃪꌠ人生要靠奋斗和运气，
①ꄚꉎꋋꈍꑋꇬꈐꏭ“ꑗꅪ牛尼”“ꇰꊉ格卧”“ꎹꀕ石涉”ꃅꑠꆏꀃꌋꀊꆨꀊꑙꐩꍀꑭꊂꇬꊿꑠꌕꑵꉬꌠ。
②ꐈꀮ却布：ꀃꌋꀊꆨꏃꇖꊇꄮꑭꊂꃰꇌꌺꂶꌠꄜ。
③ꃻꄲꃻꎡ神箭：“ꃻꄲ”ꄷꑌꄹ，ꀘꂾꇇꃼꊐꅍꄜ。ꀘꂾꇇꃼꆏꍝꋌꍃꄮꇬꄻꇇꇬꊐꌌꍀꅉꃅꀘꅍꑠꑵ，
ꂷꌊꄻꄉꌠ，ꀉꃚꐨꆏꎋꏢꃛ，ꄚꀉꎴꐨꎋꎵꀋꋌꀕꃅꐙ。
④ꋑꃅ鼓柄：ꌩꄻꇂꉧꃅꄉꌌꋒꄱꇬꄀꄉꇇꌭꅍꃅꏡꌠꄜ。
⑤ꄂꌆ顶ꐯ，官帽：ꀊꆨꃰꃅꏱꄮꇬꇛꌺꀎꇓꑵ，ꀎꇓꐛꄟꇬꈴꄉꌅꈌꀄꊭꀉꒉꌠꉜꅐꇁꉆ。ꋋꆏꉷ
ꉙ“顶子”ꂶꌠꇬꄉꉛꌊꇁꌠ。
241",,勒俄玛牧导读教程,le_e_ma_mu_guide,勒俄玛牧导读教程,民族出版社,2015,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_replacement_20260628,human_reviewed_gt,screen_photo_repair_two_photo_manual_allocation_20260629,,real_screen_photo_page_008_part2,phone_photos_raw/IMG_9101.jpg,08_le_e_ma_mu_guide_p261_modern_yi_han_mixed.png,261,,2,screen_photo_page_part,True,339,328,12,238,46,0,9
real_screen_photo_page_009_part1,included,,images/real_screen_photo_page_009_part1.jpg,"ꐴꌋꆀꃨ 61
ꋍꀉꄉꇱꏢꇋꄉꋍꈚꇁꀋꄐꑴꇬ，ꀈꌒꂶꌠꇿꒉꇿꇁꌠꆹꄡꇗꃴꇤꃀ
ꌊꃬꄉꌠꉥ，ꃅꍵꄮꐰꂷꉐꒈꀮꄌꃝꏿꃅꐛꄉꀀꑌꇴꀋꉆꄮꇬꆏ，ꀋꇝꃅꌊ
ꅐꏿꃴꇤꃀꎼꑳꅶꁉꀈꌒꄰꀧꇴꐏꑳꂷꌠꇬꉜꄉꀥ。“ꏸ——”ꄸꐏꑳꃭ
ꉱꀟꏜꂷꌊꎀꄉꁬꌠꋌꀜꈐꏭꊐꇈ，ꀈꌒꋌꇷꀀꃅꈯꍻꄓꌊꑓꐂꋫꌠꉩꌊ
ꅥꂯꇬꆏ，“ꀈꌒ，ꄓ，ꀈꌒ，ꄓ……”ꃅꃴꇤꃀꃛꁙꉬꌠꋌꌋꇈ，ꀊꅰꃅ
ꋌꇷꌊ：“ꌋꐓꆺꄜꀕ，ꂷꉐꋍꒈꒊ，ꆏꑡꊸ”ꄷꇬꆏ，ꃴꇤꃀꂶꌠ“ꉢꅽꄹ
ꐛꇬꍑꀕ”ꄷꅇꀑꆹꂪꀋꐥꑠꇬꋌꄌꀈꌒꂴꆽꅞꄉ，ꀈꌒꋌꇰꁮꐭꎼꇁꀋꄐ
ꇫꑌꄉ。ꊁꋍꇅꌺꐛꇬꑲꆀ“ꇬꑌꇆ，ꅽꑡꉬꄷꀋ”ꄷꋌꋋꀋꑇꐆꃅꀱꉈꑴ
ꅱꌦ。ꄚꇬꑲꆀꃴꇤꃀꂶꌠꈨꄹꉨꅉꃅꇬꀖꌌꀖꑡꑌꋌꉉꄚꇰꌐ。ꀈꌒꂶ
ꌠꆹꑡꑌꀋꄹꃅꃴꇤꃀꂶꌠꋌꃬꋍꂣꈐꊐꇈ，ꏤꏅꃭꇁꋌꀺꇬꇢꄉ，ꁧꃚꂱ
ꀯꌌꃴꇤꃀꈁꑓꇬꑓꁴꌩꅉꃅ：“ꉢꆹꉪꆏꒃꆹꈭꐩꆏ，ꆏꂷꌠꂿꀋꇬꇉ，
ꆍꀂꇬꀊꄂꀋꉬꃅ，ꆏꑌꉪꌂꎼꈁ……”ꄸꇉꑓꁴꊸꆣꃅꊰꇁꃴꇤꃀꈁ
ꑓꇬꌸ。ꑠꃅꑍꂷꌠꐯꀍꇲꄉꉩꌦꌧꌦꃅ，ꃴꇤꃀꑌꁮꇁꂪꅍꁧꀋꐰ，ꀈꌒ
ꑌꑮꒃꋒꋉꀋꃅꐯ，ꐥꑌꋍꑷꋦꐯꄉ，ꌦꑌꋍꈚꐗꐯꄉ。ꋍꈭꐩꆏꀊꐚꋌꃮ
ꋍꃅꃮ，ꊿꆅꉌꃀꊿꆅꑌ，ꃴꇤꃀꉌꂵꇗꄃꀕꃅꐤꌦꀐ。",,根与花,gen_yu_hua,根与花,四川民族出版社,1999,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_009_part1,phone_photos_raw/IMG_9102.jpg,gen_yu_hua_p067_novel_plain_yi.png,67,,1,screen_photo_page_part,True,502,486,16,432,0,0,2
real_screen_photo_page_009_part2,included,,images/real_screen_photo_page_009_part2.jpg,"ꐊꂾꄰꈎꌋꆪꄏꇬꃴꇤꃀꊰꉆꈓꄹꈎꑮꈎꀋꉬ，ꊯꈬꈎꄹꈎꆏꐊꂾꄰ
ꑮꊪꈎꀋꉬ，ꊂꑍꊏꈎꄹꈎꆏꐊꂿꒉꄿꂽꄹꁧꌦꇉ，ꐊꂿꄰꄹꇬꎭꂵꄰꑌꀋ
ꃅꋋꇅꇬꊼꇅꊋꋠꑴꌦꌠꉥ，ꈍꌐꃴꇤꃀꁳꀁꇬꑍꈓꌕꈎꌺꇇꀨꄉꎻꇈ，ꊂ
ꒉꄿꀱꇀꄮꇬꆀꋋꉈꋌꋧꃅꁨꇁꎻꂿꄷ。ꋋꈨꌞꊿꀉꁁꉜꇬꆹꃶꌐꐮꉈꇬ",,根与花,gen_yu_hua,根与花,四川民族出版社,1999,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_009_part2,phone_photos_raw/IMG_9103.jpg,gen_yu_hua_p067_novel_plain_yi.png,67,,2,screen_photo_page_part,False,131,128,4,122,0,0,0
real_screen_photo_page_010_part1,included,,images/real_screen_photo_page_010_part1.jpg,"ꅩꌺꇇꁮꇣꍠꀕ，女儿“啪啪”击空掌，
ꑓꁴꑰꀕꇤ。眼泪滚滚流。
ꅩꌺꁧꇈꁧꇈꃅ，女儿走呀走，
ꁧꇈꅙꑭꈬꊂꈴ，走过蕨芨草丛边，
ꅙꑭꎽꀮꌕꉐꅩꐊꎭ，蕨草丛中三百雉鸡愿随
ꋋꑌꅪꇬꊁꆹꅞꇈꃯ。也被女儿劝阻留下了。
ꁧꇈꂷꑭꈬꊂꈴ，走过竹林边，
ꉑꀮꌕꉐꅩꐊꎭ，三百锦鸡愿随女儿走，
ꋋꑌꅪꇬꊁꆹꅞꇈꃯ。也被女儿劝阻留下了。
ꁧꇈꅔꐍꈬꊂꈴ，走过草原上，
ꑌꑿꌕꉐꅩꐊꎭ，三百牛羊愿随女儿走，
ꋋꑌꅪꇬꊁꆹꅞꄉꃯ。也被女儿劝阻留下了。",,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_010_part1,phone_photos_raw/IMG_9104.jpg,xuan_yi_2_p041_old_selection_same_batch.png,41,,1,screen_photo_page_part,False,215,204,12,90,89,0,0
real_screen_photo_page_010_part2,included,,images/real_screen_photo_page_010_part2.jpg,"ꁧꇈꌿꋦꈬꊂꈴ，走过松林边，
ꌿꉘꆈꏸꀕ，杉树林里黑沉沉，
ꅩꌺꄚꈿꆈꏸꀕ，女儿跟着黑沉沉，
ꐔꇁꋗꌺꌕꉐꅩꐊꎭ，三百鹿子獐子愿随女儿",,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_010_part2,phone_photos_raw/IMG_9105.jpg,xuan_yi_2_p041_old_selection_same_batch.png,41,,2,screen_photo_page_part,False,67,64,4,28,29,0,0
real_screen_photo_page_011_part1,included,,images/real_screen_photo_page_011_part1.jpg,"（ꃘ）ꑞꈉꆏꑞꌷ学以致用
ꊂꋊꊁꒆꌠ／ꊂꋊꊁꒆꇫꐥꌠ居木的子孙们啊：
ꄸꌠꋠꇐꈤ①／ꊿꏪꁙꏪꅐꌠꌠꆏꀋꋠꅍꀋꐥ孬人无所不吃，
ꉔꌠꌷꇐꈤ／ꌳꉔꌠꆏꀋꌷꅍꀋꐥ贤人无所不学；
ꋍꑍꉉꌠꒉ／ꋍꑍꋋꑍꆏꉉꉔꂶꌠꀉꒉꑵ有时能讲者为贵，
ꋧꌠꋞꌠꌷ②／ꑠꅹꅇꉉꉐꁱꃆꂮꌷ故学演讲的口才；
ꋍꑍꊋꌠꒉ／ꋍꑍꋋꑍꆏꊋꌌꌞꄩꊋꂶꌠꀉꒉꑵ有时胜者为贵，
ꌀꒃꊋꇱꌷ③／ꑠꅹꅸꀵꏀꅞꏡꁈꌷ故学制胜的武术，
ꋍꑍꈄꌠꒉ／ꋍꑍꋋꑍꆏꌳꈄꂶꌠꀉꒉꑵ有时勇者为贵，
ꌉꈿꁻꏤꌷ／ꑠꅹꌉꈿꁻꏤꌠꃆꂮꌷꌶ故学打战的战术；
ꋍꑍꇱꌠꒉ④／ꋍꑍꋋꑍꆏꅸꇁꁮꐚꀵꄉꌉꌠꀉꒉꑵ 有时冲锋陷阵者为贵，",,勒俄玛牧导读教程,le_e_ma_mu_guide,勒俄玛牧导读教程,民族出版社,2015,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_replacement_20260628,human_reviewed_gt,screen_photo_repair_two_photo_manual_allocation_20260629,,real_screen_photo_page_011_part1,phone_photos_raw/IMG_9106.jpg,11_le_e_ma_mu_guide_p197_modern_yi_han_mixed.png,197,,1,screen_photo_page_part,True,278,267,11,169,72,0,4
real_screen_photo_page_011_part2,included,,images/real_screen_photo_page_011_part2.jpg,"ꅥꅍꇇꁉꊭ／ꑠꅹꇇꌭꇇꂿꊭꄎꇇꊐꌊꐺꌶ故备战时的武器；
ꋍꑍꒃꌠꒉ／ꋍꑍꋋꑍꆏꌧꇐꌷꌠꀉꒉꑵ有时勤学者为贵，
ꄯꒉꇇꁉꊭ／ꑠꅹꌧꇐꄯꒉꊭꄎꇇꌭꌊ故备学习的书籍，
ꋍꑍꆫꌠꌷ／ꋍꑍꋋꑍꆏꎆꆫꂶꌠꀉꒉꑵ有时牧者为贵，
ꎴꁧꆫꁯꎹ／ꑠꅹꄃꁧꆫꁯꎹꈹꌊꄻꈚ故备蓘衣和斗笠；
ꋍꑍꂿꌠꌷ／ꋍꑍꋋꑍꆏꇌꂿꂶꌠꀉꒉꑵ有时耕者为贵，
①ꄸ孬，没有出息，不成器：ꏪꅐ、ꏪꁙꌠꄜ。
②ꋧ说话：ꄜꐨ《ꅺꊈꄮꒉ》ꇬ“ꋧꅇꄜꃤꋒ”ꃅꇫꌠꇬ“ꋧ”ꂶꌠꌋꆀꐯꌟ，“ꉉ”ꌠꄜ。ꋞ演讲：
ꄜꐨ《ꂘꃅꄯꒉ》ꇬꂾꇊꇬꂾ“ꏂꋧꏂꅊꆹ”ꃅꇫꌠꇬ“ꅇ”ꂶꌠꌋꆀꐯꌟ，“ꏈ”ꌠꄜ。
③ꌀꒃ制服：ꌀꄝꒃꇂꃴꅞꌠꄜ。ꊋꇱ擒拿：ꊋꌊꅸꇁꀒꁨꀵꌠꄜ。ꌀꒃꊋꇱ制胜的武术：ꅸꇁꀒ
ꁨꀵꇈꆽꏀꇂꃴꇌꌠꏡꁈꄜ。
④ꇱ冲锋：ꅸꇁꁮꐚꀵꄉꌉꈿꌠꄜ。
177",,勒俄玛牧导读教程,le_e_ma_mu_guide,勒俄玛牧导读教程,民族出版社,2015,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_replacement_20260628,human_reviewed_gt,screen_photo_repair_two_photo_manual_allocation_20260629,,real_screen_photo_page_011_part2,phone_photos_raw/IMG_9107.jpg,11_le_e_ma_mu_guide_p197_modern_yi_han_mixed.png,197,,2,screen_photo_page_part,True,346,334,13,217,63,0,7
real_screen_photo_page_012_part1,included,,images/real_screen_photo_page_012_part1.jpg,"ꃇꆹꊿꇬꉬꅊꇈ，哥哥是主人，
ꅩꆹꊿꁠꉬꅊꇈ。妹妹是客人。
ꀊꆨꃇꇁꅪꃢꋍꈬꉬꎼ从前以为兄妹穿的同是
ꈀ，一件衣，
ꃇꇁꅩꋚꋍꐚꉬꎼꈀ，兄妹吃的同是一餐饭，
ꃇꇁꅩꌺꄅꀕꒊꌠꈀ。兄妹同是一样的人。
ꀃꑍꋋꄮꆏ，今天这时候才知道，
ꃇꆹꁨꑿꉬꅊꇈ，哥哥是家养的羊，
ꅩꆹꆫꑿꉬꅊꇈ，妹妹是托养的羊，
ꃇꆹꄈꎆꉬꅊꇈ，哥哥是固定的财产，
ꅩꆹꈩꎆꉬꅊꇈ，妹妹是零用的钱财，",,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_012_part1,phone_photos_raw/IMG_9108.jpg,xuan_yi_2_p025_old_selection_same_batch.png,25,,1,screen_photo_page_part,False,184,174,11,76,78,0,0
real_screen_photo_page_012_part2,included,,images/real_screen_photo_page_012_part2.jpg,"ꅩꌺꄅꃀꐂꀕꁏ，女儿的心怦怦跳：
ꑓꁴꌦꍻꀕ。女儿眼泪盈眶。
ꀉꂿꅩꌺꑠꍈꑌ！可怜啊！妈妈的女儿
ꊁꇁꏃꑍꊯꌕꐛꇬꁍ，过了七又十三天，",,凉山彝文资料选译第2集,xuan_yi_2,凉山彝文资料选译（2）：《阿莫尼惹》《玛木特农》,四川民族出版社,1978,手机拍摄屏幕,real_screen_photo,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_replacement_20260628,initial_checked_gt,manual_initial_gt_from_user_chat_20260628,,real_screen_photo_page_012_part2,phone_photos_raw/IMG_9109.jpg,xuan_yi_2_p025_old_selection_same_batch.png,25,,2,screen_photo_page_part,False,67,64,4,28,28,0,0
real_screen_photo_nonbook_001,included,,images/real_screen_photo_nonbook_001.jpg,"ꅙꈪꒉꐎꁦꀑꊴꐷꇁꉚꄉꀋꐚ（达古山泉等着麋鹿饮）
ꁦꀑꂚꃨꁬꈬ ꐛꑿꇁꉚꄉꀋꐚ（索玛花儿等着蜜蜂采）
ꃅꑍꃅꉖꃅꈎꃅꆪꐊꄉꆎꇁꉚ（伴随四季轮回在等待）
ꉌꃀꆎꉂꐰꇑꆎꇴꀕꄷꑌꀋꐚ（能否与君携手到永久）
ꌺꃘꉘꐯꑌꑿꉘꃅꐥꌠꉙꐛꇁꀑ（惹夫洪吉羊群已迁徙河谷）
ꀉꐔꀘꇐꈌꃅꇉꇬꈹꌠꅔꅐꇁꀐ（阿其比尔猎狗走出了森林）
ꁯꄫꄣꐀꅲꈯꒊꃀꒈꅐꇀꌦꃲ（补托塔且那古河流又涨潮）
ꃰꊿꉂꐪꈍꑌ ꄚꐊꈢꋒꁧꀋꐚ（多少悲欢离合随之流逝）
ꁧꇢꇉꇢꒉꇢꃪꇢꆎꇁꉚꄉ（隔山隔水在等你）
ꐥꐨꈍꎴꉌꃀꋍꂷꆏꐰꄉꃅꉂ（余生多长都想守护你）
ꐰꇐꐮꇴꈌꁈꐯꄎꇀꄮꑟꄷꆏ（若能执子之手）
ꉣꑊꐯꇯꉂꐪꑖꈈꀕꃅꌬꃅꂸ（我愿与子偕老……）",,屏幕拍照文本,real_screen_photo_nonbook,非书屏幕拍照文本,,,手机拍摄屏幕,real_screen_photo_nonbook,page,real_screen_photo,hard,yi_han,,True,real_screen_photo_nonbook_20260628,candidate_gold,manual_gt_from_user_desktop1_20260628,,real_screen_photo_nonbook_001,source_originals/trash/IMG_9074 2.jpg,IMG_9074 2.jpg,1,,,,False,303,290,12,157,107,0,0
